AbsLog2FC	ECDF
1.52324642052095e-05	4.1992105484169e-05
1.56924150281315e-05	8.39842109683379e-05
3.02093922470435e-05	0.000125976316452507
3.04280446483309e-05	0.000167968421936676
7.18877242668857e-05	0.000209960527420845
9.84954462520421e-05	0.000251952632905014
0.000118907715536368	0.000293944738389183
0.000129879327484508	0.000335936843873352
0.00018510545310156	0.000377928949357521
0.000189545996287284	0.00041992105484169
0.000193883637450201	0.000461913160325859
0.000201571123867892	0.000503905265810028
0.000217971604483066	0.000545897371294197
0.000230083326614955	0.000587889476778366
0.000233900520103387	0.000629881582262535
0.000235310778295767	0.000671873687746704
0.000253537523058746	0.000713865793230873
0.000261061276892256	0.000755857898715042
0.000282035537831362	0.000797850004199211
0.000294836497785439	0.000839842109683379
0.000309184284149464	0.000881834215167548
0.000309520060608518	0.000923826320651718
0.000324319571151182	0.000965818426135886
0.000326404001591187	0.00100781053162006
0.000346878933469661	0.00104980263710422
0.000347036913193072	0.00109179474258839
0.0003477096988102	0.00113378684807256
0.000357427090752755	0.00117577895355673
0.000369652639358622	0.0012177710590409
0.000379986022196186	0.00125976316452507
0.000387673365634751	0.00130175527000924
0.000389242910158443	0.00134374737549341
0.000394338541170232	0.00138573948097758
0.000406002921600687	0.00142773158646175
0.000413328719445735	0.00146972369194591
0.000421972533214964	0.00151171579743008
0.000434746748047047	0.00155370790291425
0.000439826422319244	0.00159570000839842
0.000468700017986142	0.00163769211388259
0.000486202215735849	0.00167968421936676
0.000498421768524928	0.00172167632485093
0.000500877975877708	0.0017636684303351
0.000517736936100179	0.00180566053581927
0.000523260102472408	0.00184765264130344
0.000525926228388358	0.0018896447467876
0.000526512867335727	0.00193163685227177
0.000535534832439127	0.00197362895775594
0.000542565810642228	0.00201562106324011
0.000544451548204436	0.00205761316872428
0.000545294788420061	0.00209960527420845
0.00054662973070983	0.00214159737969262
0.000561250488443892	0.00218358948517679
0.000567824372019791	0.00222558159066096
0.000570880528610327	0.00226757369614512
0.000574820127953505	0.00230956580162929
0.000593930894576014	0.00235155790711346
0.000595608339283072	0.00239355001259763
0.00059818964608946	0.0024355421180818
0.000602628972530191	0.00247753422356597
0.00060321852533302	0.00251952632905014
0.000606428946041478	0.00256151843453431
0.000609351342267744	0.00260351054001848
0.000610256433544985	0.00264550264550265
0.000614187951636632	0.00268749475098681
0.000622802476549817	0.00272948685647098
0.000667525315661171	0.00277147896195515
0.000671132628584118	0.00281347106743932
0.000674367613043653	0.00285546317292349
0.00067949662538891	0.00289745527840766
0.000688507621667649	0.00293944738389183
0.000691892167944322	0.002981439489376
0.000716301577626868	0.00302343159486017
0.000743420033644642	0.00306542370034434
0.000756963340785544	0.0031074158058285
0.000759323299710478	0.00314940791131267
0.000783975317900894	0.00319140001679684
0.000786470813023526	0.00323339212228101
0.000788806290714099	0.00327538422776518
0.000792796462963366	0.00331737633324935
0.000815727523944904	0.00335936843873352
0.00082048592521588	0.00340136054421769
0.000845863640121895	0.00344335264970186
0.000847109895858756	0.00348534475518602
0.000847959738340881	0.00352733686067019
0.000873490299580933	0.00356932896615436
0.000880341335056926	0.00361132107163853
0.000882939841344577	0.0036533131771227
0.00088461906326958	0.00369530528260687
0.000885157188912093	0.00373729738809104
0.000887091334883528	0.00377928949357521
0.000887092478372627	0.00382128159905938
0.000902323388337476	0.00386327370454355
0.000902529118119792	0.00390526581002771
0.000910440454181753	0.00394725791551188
0.000913596828369878	0.00398925002099605
0.000923637026858474	0.00403124212648022
0.000936247047726794	0.00407323423196439
0.000961657285377717	0.00411522633744856
0.000995722759257979	0.00415721844293273
0.00105056319440908	0.0041992105484169
0.00107745203834943	0.00424120265390107
0.0010897289075453	0.00428319475938524
0.0011049713443937	0.0043251868648694
0.00112585715050772	0.00436717897035357
0.00115398848853633	0.00440917107583774
0.00116594168101813	0.00445116318132191
0.00117562807090116	0.00449315528680608
0.00117597205523523	0.00453514739229025
0.00119237409259276	0.00457713949777442
0.00119900631939345	0.00461913160325859
0.0012218860557972	0.00466112370874276
0.00122517790131215	0.00470311581422693
0.00124003434615869	0.00474510791971109
0.0012403401103711	0.00478710002519526
0.00124063322289628	0.00482909213067943
0.00125025340725317	0.0048710842361636
0.00125210149717063	0.00491307634164777
0.00126519807876663	0.00495506844713194
0.00127129467855903	0.00499706055261611
0.00128721905422474	0.00503905265810028
0.00131340779284862	0.00508104476358445
0.00131734904267466	0.00512303686906861
0.0013256582770647	0.00516502897455278
0.0013347297148088	0.00520702108003695
0.00133757749634245	0.00524901318552112
0.00134543667958131	0.00529100529100529
0.00135976487513738	0.00533299739648946
0.00136392815894332	0.00537498950197363
0.00137244077032578	0.0054169816074578
0.00139142508701968	0.00545897371294197
0.00141983306323313	0.00550096581842614
0.00144308730441295	0.0055429579239103
0.00145649356356338	0.00558495002939447
0.00146748704264094	0.00562694213487864
0.00147917065764451	0.00566893424036281
0.00149140258082624	0.00571092634584698
0.00149539058626195	0.00575291845133115
0.00151071826129378	0.00579491055681532
0.00151112750005239	0.00583690266229949
0.00152188687183568	0.00587889476778366
0.00153281603659217	0.00592088687326783
0.00153741915002252	0.00596287897875199
0.00153821675991658	0.00600487108423616
0.00156108622360113	0.00604686318972033
0.0015622295163283	0.0060888552952045
0.00156998481773272	0.00613084740068867
0.00158348627169275	0.00617283950617284
0.00158403411697619	0.00621483161165701
