Driver	Source
EXOC7	results/evidence/TP53/transcriptomics/DEGs.tsv
AL031846.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL121949.3	results/evidence/TP53/transcriptomics/DEGs.tsv
MAP2K4	results/evidence/TP53/transcriptomics/DEGs.tsv
CR1L	results/evidence/TP53/transcriptomics/DEGs.tsv
PDCD11	results/evidence/TP53/transcriptomics/DEGs.tsv
AC002398.1	results/evidence/TP53/transcriptomics/DEGs.tsv
GATAD2A	results/evidence/TP53/transcriptomics/DEGs.tsv
RN7SL4P	results/evidence/TP53/transcriptomics/DEGs.tsv
ZBTB3	results/evidence/TP53/transcriptomics/DEGs.tsv
PLCB1	results/evidence/TP53/transcriptomics/DEGs.tsv
AK5	results/evidence/TP53/transcriptomics/DEGs.tsv
UTY	results/evidence/TP53/transcriptomics/DEGs.tsv
NTNG2	results/evidence/TP53/transcriptomics/DEGs.tsv
PPM1A	results/evidence/TP53/transcriptomics/DEGs.tsv
TMOD1	results/evidence/TP53/transcriptomics/DEGs.tsv
KCNQ3	results/evidence/TP53/transcriptomics/DEGs.tsv
IGHG1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL138781.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RRP7A	results/evidence/TP53/transcriptomics/DEGs.tsv
KATNAL1	results/evidence/TP53/transcriptomics/DEGs.tsv
NKAIN2	results/evidence/TP53/transcriptomics/DEGs.tsv
FUZ	results/evidence/TP53/transcriptomics/DEGs.tsv
CAVIN1	results/evidence/TP53/transcriptomics/DEGs.tsv
RASSF4	results/evidence/TP53/transcriptomics/DEGs.tsv
NUP62CL	results/evidence/TP53/transcriptomics/DEGs.tsv
RPS19P3	results/evidence/TP53/transcriptomics/DEGs.tsv
GZMA	results/evidence/TP53/transcriptomics/DEGs.tsv
OPTN	results/evidence/TP53/transcriptomics/DEGs.tsv
METAP1	results/evidence/TP53/transcriptomics/DEGs.tsv
TUBB8P1	results/evidence/TP53/transcriptomics/DEGs.tsv
CENPT	results/evidence/TP53/transcriptomics/DEGs.tsv
EIF3I	results/evidence/TP53/transcriptomics/DEGs.tsv
WIPF2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL022341.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL590682.1	results/evidence/TP53/transcriptomics/DEGs.tsv
H3P14	results/evidence/TP53/transcriptomics/DEGs.tsv
CADM3	results/evidence/TP53/transcriptomics/DEGs.tsv
ADGRE4P	results/evidence/TP53/transcriptomics/DEGs.tsv
GHR	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF491	results/evidence/TP53/transcriptomics/DEGs.tsv
AC040977.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC026748.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AUXG01000058.1	results/evidence/TP53/transcriptomics/DEGs.tsv
SPRED2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL354714.2	results/evidence/TP53/transcriptomics/DEGs.tsv
ATIC	results/evidence/TP53/transcriptomics/DEGs.tsv
NPM2	results/evidence/TP53/transcriptomics/DEGs.tsv
SERPINE2	results/evidence/TP53/transcriptomics/DEGs.tsv
RPA1	results/evidence/TP53/transcriptomics/DEGs.tsv
INE1	results/evidence/TP53/transcriptomics/DEGs.tsv
DUSP28	results/evidence/TP53/transcriptomics/DEGs.tsv
AC114341.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL135818.2	results/evidence/TP53/transcriptomics/DEGs.tsv
UPF3A	results/evidence/TP53/transcriptomics/DEGs.tsv
PPFIA2	results/evidence/TP53/transcriptomics/DEGs.tsv
LRRTM2	results/evidence/TP53/transcriptomics/DEGs.tsv
ADIRF-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL158212.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AC009093.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC004554.1	results/evidence/TP53/transcriptomics/DEGs.tsv
MAPK9	results/evidence/TP53/transcriptomics/DEGs.tsv
ZBTB41	results/evidence/TP53/transcriptomics/DEGs.tsv
IL11	results/evidence/TP53/transcriptomics/DEGs.tsv
AC004890.1	results/evidence/TP53/transcriptomics/DEGs.tsv
PXK	results/evidence/TP53/transcriptomics/DEGs.tsv
TRAV3	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM159	results/evidence/TP53/transcriptomics/DEGs.tsv
OTUB1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC113935.1	results/evidence/TP53/transcriptomics/DEGs.tsv
SUGT1P3	results/evidence/TP53/transcriptomics/DEGs.tsv
GPR15	results/evidence/TP53/transcriptomics/DEGs.tsv
LIPA	results/evidence/TP53/transcriptomics/DEGs.tsv
AC005336.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC015802.6	results/evidence/TP53/transcriptomics/DEGs.tsv
AC004241.2	results/evidence/TP53/transcriptomics/DEGs.tsv
TRIB1	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC01869	results/evidence/TP53/transcriptomics/DEGs.tsv
OR7E91P	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF737	results/evidence/TP53/transcriptomics/DEGs.tsv
METTL27	results/evidence/TP53/transcriptomics/DEGs.tsv
BPIFA2	results/evidence/TP53/transcriptomics/DEGs.tsv
PRR26	results/evidence/TP53/transcriptomics/DEGs.tsv
UBA5	results/evidence/TP53/transcriptomics/DEGs.tsv
MNAT1	results/evidence/TP53/transcriptomics/DEGs.tsv
LRRC9	results/evidence/TP53/transcriptomics/DEGs.tsv
AL139383.1	results/evidence/TP53/transcriptomics/DEGs.tsv
PRELID3B	results/evidence/TP53/transcriptomics/DEGs.tsv
CBWD6	results/evidence/TP53/transcriptomics/DEGs.tsv
ALDH1A3	results/evidence/TP53/transcriptomics/DEGs.tsv
AC011472.1	results/evidence/TP53/transcriptomics/DEGs.tsv
PTMA	results/evidence/TP53/transcriptomics/DEGs.tsv
SYNDIG1	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC01503	results/evidence/TP53/transcriptomics/DEGs.tsv
SGO1-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
CYP4F22	results/evidence/TP53/transcriptomics/DEGs.tsv
LAMTOR4	results/evidence/TP53/transcriptomics/DEGs.tsv
SMIM38	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC01270	results/evidence/TP53/transcriptomics/DEGs.tsv
UFSP1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC004687.2	results/evidence/TP53/transcriptomics/DEGs.tsv
TIPARP	results/evidence/TP53/transcriptomics/DEGs.tsv
SLC16A2	results/evidence/TP53/transcriptomics/DEGs.tsv
MOCOS	results/evidence/TP53/transcriptomics/DEGs.tsv
AL590867.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC007688.2	results/evidence/TP53/transcriptomics/DEGs.tsv
STX18	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00184	results/evidence/TP53/transcriptomics/DEGs.tsv
COPS2	results/evidence/TP53/transcriptomics/DEGs.tsv
FITM1	results/evidence/TP53/transcriptomics/DEGs.tsv
AKR1C3	results/evidence/TP53/transcriptomics/DEGs.tsv
KRT4	results/evidence/TP53/transcriptomics/DEGs.tsv
AC246817.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RPS20	results/evidence/TP53/transcriptomics/DEGs.tsv
PLA2G4E-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL592114.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RNASEK	results/evidence/TP53/transcriptomics/DEGs.tsv
CYP2D8P	results/evidence/TP53/transcriptomics/DEGs.tsv
CKAP4	results/evidence/TP53/transcriptomics/DEGs.tsv
RN7SL192P	results/evidence/TP53/transcriptomics/DEGs.tsv
CENATAC	results/evidence/TP53/transcriptomics/DEGs.tsv
DYNLL1	results/evidence/TP53/transcriptomics/DEGs.tsv
FAM160A1-DT	results/evidence/TP53/transcriptomics/DEGs.tsv
AC245884.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AC004233.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RNF126	results/evidence/TP53/transcriptomics/DEGs.tsv
VCPKMT	results/evidence/TP53/transcriptomics/DEGs.tsv
HR	results/evidence/TP53/transcriptomics/DEGs.tsv
AC243967.2	results/evidence/TP53/transcriptomics/DEGs.tsv
DPP8	results/evidence/TP53/transcriptomics/DEGs.tsv
SH3KBP1	results/evidence/TP53/transcriptomics/DEGs.tsv
RDH12	results/evidence/TP53/transcriptomics/DEGs.tsv
DPEP1	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC02495	results/evidence/TP53/transcriptomics/DEGs.tsv
RBM12	results/evidence/TP53/transcriptomics/DEGs.tsv
AC008875.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AP5S1	results/evidence/TP53/transcriptomics/DEGs.tsv
NDUFS8	results/evidence/TP53/transcriptomics/DEGs.tsv
AC133065.2	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00174	results/evidence/TP53/transcriptomics/DEGs.tsv
ESRRG	results/evidence/TP53/transcriptomics/DEGs.tsv
XPO7	results/evidence/TP53/transcriptomics/DEGs.tsv
IGKV1D-43	results/evidence/TP53/transcriptomics/DEGs.tsv
TRAV25	results/evidence/TP53/transcriptomics/DEGs.tsv
AL009179.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC010809.2	results/evidence/TP53/transcriptomics/DEGs.tsv
PENK	results/evidence/TP53/transcriptomics/DEGs.tsv
MFSD5	results/evidence/TP53/transcriptomics/DEGs.tsv
DAD1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC125807.2	results/evidence/TP53/transcriptomics/DEGs.tsv
RNF139	results/evidence/TP53/transcriptomics/DEGs.tsv
MRPL34	results/evidence/TP53/transcriptomics/DEGs.tsv
CRYBG3	results/evidence/TP53/transcriptomics/DEGs.tsv
SHPRH	results/evidence/TP53/transcriptomics/DEGs.tsv
ERI1	results/evidence/TP53/transcriptomics/DEGs.tsv
RPL12P4	results/evidence/TP53/transcriptomics/DEGs.tsv
IRAG1	results/evidence/TP53/transcriptomics/DEGs.tsv
BHLHE41	results/evidence/TP53/transcriptomics/DEGs.tsv
IKZF1	results/evidence/TP53/transcriptomics/DEGs.tsv
ALPP	results/evidence/TP53/transcriptomics/DEGs.tsv
AC233300.1	results/evidence/TP53/transcriptomics/DEGs.tsv
SNHG22	results/evidence/TP53/transcriptomics/DEGs.tsv
POU2F1	results/evidence/TP53/transcriptomics/DEGs.tsv
CLDN8	results/evidence/TP53/transcriptomics/DEGs.tsv
SPDYE21	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00342	results/evidence/TP53/transcriptomics/DEGs.tsv
AL121987.2	results/evidence/TP53/transcriptomics/DEGs.tsv
SLTM	results/evidence/TP53/transcriptomics/DEGs.tsv
KIF3AP1	results/evidence/TP53/transcriptomics/DEGs.tsv
TRPS1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC079447.1	results/evidence/TP53/transcriptomics/DEGs.tsv
TRDV1	results/evidence/TP53/transcriptomics/DEGs.tsv
RBMX2	results/evidence/TP53/transcriptomics/DEGs.tsv
KLK1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC244033.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC004596.1	results/evidence/TP53/transcriptomics/DEGs.tsv
OR7C1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC010319.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC020612.1	results/evidence/TP53/transcriptomics/DEGs.tsv
KIF26B-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
TSSK4	results/evidence/TP53/transcriptomics/DEGs.tsv
SINHCAF	results/evidence/TP53/transcriptomics/DEGs.tsv
TAF1D	results/evidence/TP53/transcriptomics/DEGs.tsv
CDC42EP3	results/evidence/TP53/transcriptomics/DEGs.tsv
AL358115.1	results/evidence/TP53/transcriptomics/DEGs.tsv
TRGC1	results/evidence/TP53/transcriptomics/DEGs.tsv
RDH13	results/evidence/TP53/transcriptomics/DEGs.tsv
CFAP45	results/evidence/TP53/transcriptomics/DEGs.tsv
AGMO	results/evidence/TP53/transcriptomics/DEGs.tsv
CTIF	results/evidence/TP53/transcriptomics/DEGs.tsv
LEKR1	results/evidence/TP53/transcriptomics/DEGs.tsv
HDHD5	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM234	results/evidence/TP53/transcriptomics/DEGs.tsv
FABP5P7	results/evidence/TP53/transcriptomics/DEGs.tsv
GOLIM4	results/evidence/TP53/transcriptomics/DEGs.tsv
SPRR1A	results/evidence/TP53/transcriptomics/DEGs.tsv
MIER2	results/evidence/TP53/transcriptomics/DEGs.tsv
DIO1	results/evidence/TP53/transcriptomics/DEGs.tsv
PSORS1C3	results/evidence/TP53/transcriptomics/DEGs.tsv
CALML6	results/evidence/TP53/transcriptomics/DEGs.tsv
PAX8	results/evidence/TP53/transcriptomics/DEGs.tsv
FAHD2B	results/evidence/TP53/transcriptomics/DEGs.tsv
AL035411.3	results/evidence/TP53/transcriptomics/DEGs.tsv
SLC44A2	results/evidence/TP53/transcriptomics/DEGs.tsv
TDRD1	results/evidence/TP53/transcriptomics/DEGs.tsv
MRPS15	results/evidence/TP53/transcriptomics/DEGs.tsv
PSMD10P1	results/evidence/TP53/transcriptomics/DEGs.tsv
BBOF1	results/evidence/TP53/transcriptomics/DEGs.tsv
WDR41	results/evidence/TP53/transcriptomics/DEGs.tsv
CASC3	results/evidence/TP53/transcriptomics/DEGs.tsv
AP001033.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC002059.1	results/evidence/TP53/transcriptomics/DEGs.tsv
MT-ND6	results/evidence/TP53/transcriptomics/DEGs.tsv
NRTN	results/evidence/TP53/transcriptomics/DEGs.tsv
F5	results/evidence/TP53/transcriptomics/DEGs.tsv
OXER1	results/evidence/TP53/transcriptomics/DEGs.tsv
PAM16	results/evidence/TP53/transcriptomics/DEGs.tsv
MYOZ1	results/evidence/TP53/transcriptomics/DEGs.tsv
BCL9	results/evidence/TP53/transcriptomics/DEGs.tsv
CAST	results/evidence/TP53/transcriptomics/DEGs.tsv
AL356488.3	results/evidence/TP53/transcriptomics/DEGs.tsv
RNPC3	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF117	results/evidence/TP53/transcriptomics/DEGs.tsv
ZDHHC5	results/evidence/TP53/transcriptomics/DEGs.tsv
RPL21P11	results/evidence/TP53/transcriptomics/DEGs.tsv
ITPKC	results/evidence/TP53/transcriptomics/DEGs.tsv
WDR54	results/evidence/TP53/transcriptomics/DEGs.tsv
LENG1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF22-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
LY6G5B	results/evidence/TP53/transcriptomics/DEGs.tsv
AC006077.2	results/evidence/TP53/transcriptomics/DEGs.tsv
DCBLD1	results/evidence/TP53/transcriptomics/DEGs.tsv
MCAT	results/evidence/TP53/transcriptomics/DEGs.tsv
AC022509.2	results/evidence/TP53/transcriptomics/DEGs.tsv
TEX11	results/evidence/TP53/transcriptomics/DEGs.tsv
TTLL5	results/evidence/TP53/transcriptomics/DEGs.tsv
ITPRID1	results/evidence/TP53/transcriptomics/DEGs.tsv
Z97353.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC013460.1	results/evidence/TP53/transcriptomics/DEGs.tsv
USP10	results/evidence/TP53/transcriptomics/DEGs.tsv
TREML4	results/evidence/TP53/transcriptomics/DEGs.tsv
AC015818.3	results/evidence/TP53/transcriptomics/DEGs.tsv
ESR2	results/evidence/TP53/transcriptomics/DEGs.tsv
RPL39P36	results/evidence/TP53/transcriptomics/DEGs.tsv
SSBP2	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00278	results/evidence/TP53/transcriptomics/DEGs.tsv
TNFSF10	results/evidence/TP53/transcriptomics/DEGs.tsv
APP	results/evidence/TP53/transcriptomics/DEGs.tsv
ITGBL1	results/evidence/TP53/transcriptomics/DEGs.tsv
FAM27E3	results/evidence/TP53/transcriptomics/DEGs.tsv
SGTB	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF668	results/evidence/TP53/transcriptomics/DEGs.tsv
IL13RA1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL022328.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AL122023.1	results/evidence/TP53/transcriptomics/DEGs.tsv
OXLD1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL591043.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC107464.2	results/evidence/TP53/transcriptomics/DEGs.tsv
GRAMD2B	results/evidence/TP53/transcriptomics/DEGs.tsv
THAP2	results/evidence/TP53/transcriptomics/DEGs.tsv
PTDSS2	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC02365	results/evidence/TP53/transcriptomics/DEGs.tsv
GLT8D1	results/evidence/TP53/transcriptomics/DEGs.tsv
SYT5	results/evidence/TP53/transcriptomics/DEGs.tsv
EFCAB7	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF565	results/evidence/TP53/transcriptomics/DEGs.tsv
SLC6A20	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF511	results/evidence/TP53/transcriptomics/DEGs.tsv
AL954705.1	results/evidence/TP53/transcriptomics/DEGs.tsv
RNF181	results/evidence/TP53/transcriptomics/DEGs.tsv
IL20RA	results/evidence/TP53/transcriptomics/DEGs.tsv
ARHGEF10L	results/evidence/TP53/transcriptomics/DEGs.tsv
MMGT1	results/evidence/TP53/transcriptomics/DEGs.tsv
RIMBP2	results/evidence/TP53/transcriptomics/DEGs.tsv
VPS33A	results/evidence/TP53/transcriptomics/DEGs.tsv
AL356417.2	results/evidence/TP53/transcriptomics/DEGs.tsv
ASCC1	results/evidence/TP53/transcriptomics/DEGs.tsv
PPL	results/evidence/TP53/transcriptomics/DEGs.tsv
C2orf27A	results/evidence/TP53/transcriptomics/DEGs.tsv
HNF4G	results/evidence/TP53/transcriptomics/DEGs.tsv
OR52N4	results/evidence/TP53/transcriptomics/DEGs.tsv
IFFO1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC116158.3	results/evidence/TP53/transcriptomics/DEGs.tsv
TRAV26-1	results/evidence/TP53/transcriptomics/DEGs.tsv
EHF	results/evidence/TP53/transcriptomics/DEGs.tsv
CPA5	results/evidence/TP53/transcriptomics/DEGs.tsv
STK36	results/evidence/TP53/transcriptomics/DEGs.tsv
AC015802.3	results/evidence/TP53/transcriptomics/DEGs.tsv
BOD1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF483	results/evidence/TP53/transcriptomics/DEGs.tsv
PRDX6	results/evidence/TP53/transcriptomics/DEGs.tsv
TRPM5	results/evidence/TP53/transcriptomics/DEGs.tsv
DGCR8	results/evidence/TP53/transcriptomics/DEGs.tsv
PPM1D	results/evidence/TP53/transcriptomics/DEGs.tsv
CRYZL2P	results/evidence/TP53/transcriptomics/DEGs.tsv
AL390195.2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC099343.2	results/evidence/TP53/transcriptomics/DEGs.tsv
RNF138	results/evidence/TP53/transcriptomics/DEGs.tsv
ATP6V1G1	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM132B	results/evidence/TP53/transcriptomics/DEGs.tsv
ASB16	results/evidence/TP53/transcriptomics/DEGs.tsv
PRDM11	results/evidence/TP53/transcriptomics/DEGs.tsv
PPP2R5E	results/evidence/TP53/transcriptomics/DEGs.tsv
CHASERR	results/evidence/TP53/transcriptomics/DEGs.tsv
RPS3AP49	results/evidence/TP53/transcriptomics/DEGs.tsv
AC116533.1	results/evidence/TP53/transcriptomics/DEGs.tsv
DHRS1	results/evidence/TP53/transcriptomics/DEGs.tsv
NDRG2	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC00866	results/evidence/TP53/transcriptomics/DEGs.tsv
SMOC1	results/evidence/TP53/transcriptomics/DEGs.tsv
LNCOG	results/evidence/TP53/transcriptomics/DEGs.tsv
CELSR2	results/evidence/TP53/transcriptomics/DEGs.tsv
TM4SF18	results/evidence/TP53/transcriptomics/DEGs.tsv
AIFM2	results/evidence/TP53/transcriptomics/DEGs.tsv
LRCH1	results/evidence/TP53/transcriptomics/DEGs.tsv
FBXO7	results/evidence/TP53/transcriptomics/DEGs.tsv
SESN3	results/evidence/TP53/transcriptomics/DEGs.tsv
RNASET2	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF473	results/evidence/TP53/transcriptomics/DEGs.tsv
LMO7DN	results/evidence/TP53/transcriptomics/DEGs.tsv
AL606760.1	results/evidence/TP53/transcriptomics/DEGs.tsv
AL365256.1	results/evidence/TP53/transcriptomics/DEGs.tsv
NOP2	results/evidence/TP53/transcriptomics/DEGs.tsv
CHMP6	results/evidence/TP53/transcriptomics/DEGs.tsv
GUF1	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF572	results/evidence/TP53/transcriptomics/DEGs.tsv
TNFAIP2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC135803.1	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM30A-DT	results/evidence/TP53/transcriptomics/DEGs.tsv
ELP6	results/evidence/TP53/transcriptomics/DEGs.tsv
EGR4	results/evidence/TP53/transcriptomics/DEGs.tsv
BCL6B	results/evidence/TP53/transcriptomics/DEGs.tsv
FAM24B	results/evidence/TP53/transcriptomics/DEGs.tsv
LHX4	results/evidence/TP53/transcriptomics/DEGs.tsv
HAUS4	results/evidence/TP53/transcriptomics/DEGs.tsv
SLC25A5P5	results/evidence/TP53/transcriptomics/DEGs.tsv
GNG3	results/evidence/TP53/transcriptomics/DEGs.tsv
IL21-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
FAM53C	results/evidence/TP53/transcriptomics/DEGs.tsv
CLNK	results/evidence/TP53/transcriptomics/DEGs.tsv
SPRED3	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF232-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC01913	results/evidence/TP53/transcriptomics/DEGs.tsv
PARD3	results/evidence/TP53/transcriptomics/DEGs.tsv
GGT2	results/evidence/TP53/transcriptomics/DEGs.tsv
HOXD9	results/evidence/TP53/transcriptomics/DEGs.tsv
RIMS1	results/evidence/TP53/transcriptomics/DEGs.tsv
KIAA1549L	results/evidence/TP53/transcriptomics/DEGs.tsv
ADH5	results/evidence/TP53/transcriptomics/DEGs.tsv
PDZK1	results/evidence/TP53/transcriptomics/DEGs.tsv
SEPTIN8	results/evidence/TP53/transcriptomics/DEGs.tsv
LAMP1	results/evidence/TP53/transcriptomics/DEGs.tsv
TNPO2	results/evidence/TP53/transcriptomics/DEGs.tsv
AC008764.2	results/evidence/TP53/transcriptomics/DEGs.tsv
ZDHHC7	results/evidence/TP53/transcriptomics/DEGs.tsv
LUNAR1	results/evidence/TP53/transcriptomics/DEGs.tsv
ANKRD52	results/evidence/TP53/transcriptomics/DEGs.tsv
LZTS3	results/evidence/TP53/transcriptomics/DEGs.tsv
IMPG2	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM164	results/evidence/TP53/transcriptomics/DEGs.tsv
HDGFL2	results/evidence/TP53/transcriptomics/DEGs.tsv
PELI3	results/evidence/TP53/transcriptomics/DEGs.tsv
IGKV3D-7	results/evidence/TP53/transcriptomics/DEGs.tsv
AC018645.3	results/evidence/TP53/transcriptomics/DEGs.tsv
AD000090.1	results/evidence/TP53/transcriptomics/DEGs.tsv
MEX3B	results/evidence/TP53/transcriptomics/DEGs.tsv
AP001453.2	results/evidence/TP53/transcriptomics/DEGs.tsv
KIF5B	results/evidence/TP53/transcriptomics/DEGs.tsv
GSTA3	results/evidence/TP53/transcriptomics/DEGs.tsv
PPP6R1	results/evidence/TP53/transcriptomics/DEGs.tsv
TMEM60	results/evidence/TP53/transcriptomics/DEGs.tsv
TUSC2	results/evidence/TP53/transcriptomics/DEGs.tsv
H1-10	results/evidence/TP53/transcriptomics/DEGs.tsv
FXYD6	results/evidence/TP53/transcriptomics/DEGs.tsv
HOOK2	results/evidence/TP53/transcriptomics/DEGs.tsv
CTB-178M22.2	results/evidence/TP53/transcriptomics/DEGs.tsv
CYP46A1	results/evidence/TP53/transcriptomics/DEGs.tsv
SLC2A4RG	results/evidence/TP53/transcriptomics/DEGs.tsv
TSG101	results/evidence/TP53/transcriptomics/DEGs.tsv
GPN2	results/evidence/TP53/transcriptomics/DEGs.tsv
OTUD1	results/evidence/TP53/transcriptomics/DEGs.tsv
DOCK6	results/evidence/TP53/transcriptomics/DEGs.tsv
ZNF252P-AS1	results/evidence/TP53/transcriptomics/DEGs.tsv
AC138393.3	results/evidence/TP53/transcriptomics/DEGs.tsv
CYP4F26P	results/evidence/TP53/transcriptomics/DEGs.tsv
AL121894.2	results/evidence/TP53/transcriptomics/DEGs.tsv
PGBD1	results/evidence/TP53/transcriptomics/DEGs.tsv
C19orf73	results/evidence/TP53/transcriptomics/DEGs.tsv
MRNIP	results/evidence/TP53/transcriptomics/DEGs.tsv
B3GNT9	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC01783	results/evidence/TP53/transcriptomics/DEGs.tsv
TAPBPL	results/evidence/TP53/transcriptomics/DEGs.tsv
DCAF16	results/evidence/TP53/transcriptomics/DEGs.tsv
LINC02861	results/evidence/TP53/transcriptomics/DEGs.tsv
